pod_id,app_id,business_type,cpu_model,pod_cpu_used_cores,pod_cpu_cpi,pod_cpu_lv1_retiring,pod_cpu_lv1_bad_speculation,pod_cpu_lv1_frontend_bound,pod_cpu_lv1_backend_bound,pod_cpu_lv2_backend_bound_core_bound,pod_cpu_lv2_backend_bound_memory_bound,pod_cpu_lv2_bad_speculation_branch_mispredict,pod_cpu_lv2_frontend_bound_fetch_latency,pod_cpu_lv2_frontend_bound_fetch_bandwidth,pod_cpu_lv2_retiring_heavy_operation,pod_cpu_lv2_retiring_light_operation,pod_cpu_lv2_bad_speculation_machine_clear,pod_cpu_lv2_retiring_microcode,pod_cpu_lv2_retiring_fastpath,node_cpu_usage,node_uncore_imc_bw_util,node_uncore_imc_latency_ns
650551,59318,e-commerce,Ice Lake,0.8665000000037253,1.6840191023533255,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
227757,83995,e-commerce,Ice Lake,0.9809999999590218,1.9002513507466627,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
407548,15910,e-commerce,Ice Lake,1.4564999999944122,2.0907484936154934,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
668862,30115,e-commerce,Ice Lake,2.4179999999701978,1.2808078155898035,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
466842,20138,e-commerce,Ice Lake,5.102999999746681,1.2935001262539436,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
668744,30115,e-commerce,Ice Lake,2.152999999979511,1.021960224266041,,,,,,,,,,,,,,,0.3322810136498539,0.4665090533333333,135.63954018153532
656540,40852,search-recommendation,Skylake,0.2479999999995925,1.8676739523430157,,,,,,,,,,,,,,,0.5523586627395602,0.3094296492873218,104.60956511642893
1100720,80147,search-recommendation,Skylake,1.0785000000032596,2.1205641205972685,,,,,,,,,,,,,,,0.5523586627395602,0.3094296492873218,104.60956511642893
1163113,41151,search-recommendation,Skylake,0.3820000000006985,1.675759937442493,,,,,,,,,,,,,,,0.5523586627395602,0.3094296492873218,104.60956511642893
704263,40856,search-recommendation,Skylake,1.9485000000102448,0.898718677350108,,,,,,,,,,,,,,,0.5523586627395602,0.3094296492873218,104.60956511642893
1288554,95005,search-recommendation,Skylake,0.0540000000000873,4.376245753253586,,,,,,,,,,,,,,,0.5523586627395602,0.3094296492873218,104.60956511642893
1306460,40459,search-recommendation,Skylake,1.4370000000002618,1.1894547051642432,,,,,,,,,,,,,,,0.3576784715161577,0.2966794977494373,103.72925527279652
775804,44683,search-recommendation,Skylake,0.8525000000001455,1.358556302921731,,,,,,,,,,,,,,,0.3576784715161577,0.2966794977494373,103.72925527279652
1135629,72388,search-recommendation,Skylake,0.3409999999999854,2.2531101140248815,,,,,,,,,,,,,,,0.3576784715161577,0.2966794977494373,103.72925527279652
143237,80069,search-recommendation,Skylake,0.3360000000000582,1.6657506144921772,,,,,,,,,,,,,,,0.045355671406022,0.0132530840210052,87.81143789729697
884496,61719,e-commerce,Ice Lake,0.539000000001397,2.3549532281976115,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
131259,15896,e-commerce,Ice Lake,2.511999999987893,0.9982536240612288,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
194164,75527,e-commerce,Ice Lake,0.0284999999999854,2.436115676597594,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
777967,40355,e-commerce,Ice Lake,0.723499999998603,3.09531993871802,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
668691,30115,e-commerce,Ice Lake,2.1669999999925493,1.194203965406587,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
123300,16068,e-commerce,Ice Lake,0.2464999999996507,2.4994502833747347,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
762135,37701,e-commerce,Ice Lake,0.2644999999989522,2.290725768819873,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
916542,64825,e-commerce,Ice Lake,0.5650000000023283,2.6126180729543447,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
732781,37646,e-commerce,Ice Lake,0.2885000000009313,3.2522095202212857,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
238638,27093,e-commerce,Ice Lake,0.1929999999993015,2.599564052246873,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
187281,83781,e-commerce,Ice Lake,0.828000000002794,2.620914004916461,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
666070,29878,e-commerce,Ice Lake,0.0790000000000873,2.727763096415721,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
761743,37576,e-commerce,Ice Lake,0.1050000000017462,2.419897922681568,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
1025731,72934,e-commerce,Ice Lake,0.434499999997206,2.4166239148992967,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
788644,42291,e-commerce,Ice Lake,0.7619999999995344,1.5878616561350667,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
824429,45708,e-commerce,Ice Lake,0.1025000000008731,2.649287484828009,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
1193353,85404,e-commerce,Ice Lake,0.448499999998603,2.12796563363078,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
668641,30115,e-commerce,Ice Lake,2.165499999979511,1.252273864681544,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
472,15896,e-commerce,Ice Lake,2.490500000002794,0.9887062601378096,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
301058,27369,e-commerce,Ice Lake,0.0935000000012223,2.567346225160409,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
698788,92622,e-commerce,Ice Lake,0.1349999999991268,2.704739711981621,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
425628,86678,e-commerce,Ice Lake,0.6349999999976716,0.8326683518600511,,,,,,,,,,,,,,,0.4055149415436949,0.3620176480555555,130.1564123909827
1077066,78128,e-commerce,Ice Lake,0.3540000000037253,2.424457631424077,,,,,,,,,,,,,,,0.2119195480398255,0.2017988708333333,93.68494745073686
358766,3258,e-commerce,Ice Lake,1.5040000000037252,0.5296604656823192,,,,,,,,,,,,,,,0.2119195480398255,0.2017988708333333,93.68494745073686
19193,39767,e-commerce,Ice Lake,0.75,1.0507492068358677,,,,,,,,,,,,,,,0.2119195480398255,0.2017988708333333,93.68494745073686
1208797,87230,e-commerce,Ice Lake,1.8265000000130385,1.0866979868867293,,,,,,,,,,,,,,,0.2119195480398255,0.2017988708333333,93.68494745073686
